time,elpsec,O2Hb_1,HHb_1,TOI_1,nTHI_1,O2Hb_2,HHb_2,TOI_2,nTHI_2,O2Hb_3,HHb_3,TOI_3,nTHI_3,O2Hb_4,HHb_4,TOI_4,nTHI_4,Comment
18:27,4775.94,10.2,-3.33,69.9,1.02,6.64,-4.7,67.4,1.028,3.18,-4.38,72.8,0.874,1.31,-1.86,80.9,1.07,
18:27,4776.14,13.13,-1.31,69.8,1.014,6.39,-4.05,68.1,1.038,3.14,-4.42,70.3,0.9,1.29,-2.21,81.1,0.996,
18:27,4776.34,7.07,-5.31,68.9,1,5.24,-5.14,67.2,0.992,3.61,-4.08,71.8,0.902,2.47,-1.14,81,1.068,
18:27,4776.54,4.4,-6.66,68,1.013,3.81,-6.5,66.6,0.988,3,-3.97,71.4,0.911,3.64,-0.26,81.4,1.128,
18:27,4776.74,7.13,-4.99,68.9,1.023,6.3,-5.09,67.5,1.034,3.83,-3.51,71.8,0.919,3.26,-0.6,81.5,1.122,
18:27,4776.94,11.22,-2.59,69.9,1.021,6.76,-4.29,67.3,1.044,3.08,-4.55,72.5,0.876,0.82,-2.29,80.9,1.051,
18:27,4777.14,12.11,-1.9,69.5,1.012,5.85,-4.14,67.3,1.019,3.33,-4.67,71.9,0.903,1.64,-1.9,81.1,1,
18:27,4777.34,6.21,-5.72,68.8,1.011,4.85,-5.34,66.4,0.988,3.21,-4.17,71.4,0.881,2.79,-0.78,80.9,1.094,
18:27,4777.54,4.75,-6.63,68.8,1.016,4.36,-6.19,66.9,1.006,3.47,-3.75,71.7,0.904,3.91,-0.05,81.4,1.137,
18:27,4777.74,7.44,-4.7,68.6,1.019,6.42,-4.78,67,1.033,3.69,-3.61,71.8,0.915,2.67,-0.97,81.4,1.115,
18:27,4777.94,11.8,-2.06,69.7,1.019,6.48,-4.17,67,1.032,2.86,-4.65,71.7,0.874,0.41,-2.58,80.9,1.023,
18:27,4778.14,11.28,-2.53,69.2,1.012,6,-4.15,67.7,1.039,3.42,-4.54,71.6,0.911,1.85,-1.7,81.1,1.012,
18:27,4778.34,5.52,-6.08,68.5,1.008,4.27,-5.93,66.9,0.973,3.04,-4.13,71.4,0.893,2.63,-0.9,81,1.087,
18:27,4778.54,4.79,-6.33,67.9,1.006,4.85,-5.84,66.9,1.014,3.61,-3.77,72.1,0.898,3.75,-0.19,81.5,1.126,
18:27,4778.74,8.08,-4.49,69.3,1.019,6.78,-4.63,67.6,1.033,3.54,-3.71,71.2,0.91,2.28,-1.25,81.4,1.114,
18:27,4778.94,12.4,-1.81,69.8,1.027,6.75,-4.02,67.4,1.046,2.92,-4.6,71.2,0.874,0.25,-2.77,80.9,1.006,
18:27,4779.14,10.31,-3.26,69.3,1.001,5.93,-4.44,67.7,1.018,3.42,-4.24,70.8,0.919,1.59,-1.83,81,1.023,
18:27,4779.34,5.12,-6.2,68.3,1.016,4.01,-6.04,66.7,0.991,3.07,-3.91,71,0.906,2.92,-0.71,81.1,1.091,
18:27,4779.54,5.33,-6.1,68.6,1.014,5.71,-5.6,67.6,1.028,4.05,-3.66,72.5,0.896,3.9,-0.15,81.6,1.129,
18:27,4779.74,8.29,-4.28,69.1,1.01,7.64,-4.01,67.1,1.041,4.52,-3.51,71.7,0.91,2.88,-1.1,81.7,1.099,
18:27,4779.94,12.82,-1.27,69.2,1.024,6.88,-3.78,67.3,1.05,3.66,-4.51,72.3,0.884,0.08,-3.04,81.1,0.985,
18:27,4780.14,10.13,-3.48,69.7,1.003,5.87,-4.58,67.1,1.018,3.38,-4.27,70.2,0.915,1.6,-1.78,81,1.025,
18:27,4780.34,5.47,-5.88,68.2,1.016,4.23,-6.08,67.3,0.989,3.31,-3.97,71.5,0.922,2.97,-0.71,81.2,1.094,
18:27,4780.54,5.72,-5.78,68.6,1.016,5.69,-5.36,67.4,1.021,4.33,-3.36,72.1,0.919,3.89,-0.18,81.6,1.113,
18:27,4780.74,9.33,-3.62,69.2,1.034,7,-4.75,68.7,1.04,3.68,-3.76,71.6,0.914,1.94,-1.41,81.2,1.102,
18:27,4780.94,13.36,-1.22,70,1.034,7.12,-4.1,69.4,1.054,3.52,-4.62,71.8,0.91,0.44,-2.7,81,0.999,
18:27,4781.14,8.73,-4.27,68.9,1.018,5.99,-4.97,69.2,1.011,3.58,-4.1,70.5,0.911,2.01,-1.41,80.9,1.053,
18:27,4781.34,4.52,-6.55,68.2,1.021,4.09,-6.51,68.3,0.982,3.41,-3.64,70.8,0.93,3.42,-0.42,81.3,1.105,
18:27,4781.54,6.21,-5.5,68.6,1.018,6.41,-5.13,67.8,1.027,4.5,-3.49,72.4,0.9,3.89,-0.23,81.7,1.125,
18:27,4781.74,9.68,-3.55,69.5,1.023,6.96,-4.81,68.7,1.025,3.45,-3.84,70.8,0.908,1.63,-1.66,81.2,1.092,
18:27,4781.94,13.35,-1.16,69.6,1.026,6.64,-4.21,69.1,1.029,3.12,-4.73,70.9,0.887,0.63,-2.57,81,0.995,
18:27,4782.14,8.11,-4.69,69.1,1.016,5.91,-4.97,68.6,0.996,3.76,-3.93,70.4,0.914,2.13,-1.42,81,1.053,
18:27,4782.34,4.24,-6.74,68.3,1.018,3.98,-6.49,67.6,0.978,3.41,-3.87,71.6,0.91,3.42,-0.4,81.4,1.121,
18:27,4782.54,6.45,-5.3,68.8,1.018,6.49,-5.13,68.2,1.019,4.17,-3.65,72.1,0.891,3.53,-0.48,81.7,1.127,
18:27,4782.74,10.54,-2.97,69.6,1.024,7,-4.53,67.8,1.037,3.59,-4.03,71.6,0.919,1.2,-2.02,81.2,1.069,
18:27,4782.94,13.52,-1.1,69.5,1.027,6.71,-4.11,68.8,1.037,3.5,-4.63,71.3,0.905,1.28,-2.23,81.3,0.995,
18:27,4783.14,6.94,-5.25,68.8,1.013,5.34,-5.19,67.2,0.981,3.65,-3.68,69.8,0.917,2.33,-1.27,81.1,1.07,
18:27,4783.34,4.78,-6.43,68.8,1.021,4.23,-6.17,66.8,0.999,3.5,-3.79,71.5,0.912,3.72,-0.21,81.5,1.135,
18:27,4783.54,7.38,-4.8,69.1,1.033,6.79,-4.92,68.2,1.031,3.88,-3.63,71.3,0.907,3.15,-0.68,81.5,1.133,
18:27,4783.74,11.51,-2.52,70,1.028,7.05,-4.54,68.3,1.033,3.01,-4.07,69.8,0.9,0.67,-2.47,81.2,1.047,
18:27,4783.94,12.56,-1.88,69.5,1.017,6.33,-4.2,68.2,1.032,3.78,-4.76,72.6,0.906,1.54,-2.08,81.4,1.005,
18:27,4784.14,5.8,-5.85,68.3,1.017,5.05,-5.52,67.5,0.974,3.78,-3.82,71.3,0.914,2.61,-1.06,81.2,1.085,
18:27,4784.34,4.91,-6.37,68.7,1.015,4.68,-6.16,67.3,0.996,3.56,-3.64,70.9,0.901,4.05,-0.06,81.7,1.127,
18:27,4784.53,7.98,-4.44,69.2,1.025,6.82,-4.7,67.6,1.03,3.48,-3.82,70.7,0.88,2.74,-1.01,81.7,1.121,
18:27,4784.73,12.51,-1.9,70.2,1.024,6.79,-4.2,67.2,1.029,3,-4.38,70.3,0.899,0.43,-2.75,81.4,1.025,
18:27,4784.94,11.28,-2.87,69.8,1.002,6.3,-4.51,68.3,1.011,3.89,-4.65,72.7,0.901,2.09,-1.71,81.5,1.021,
18:27,4785.14,4.75,-6.42,68.3,1.002,4.27,-5.93,66.7,0.979,3.14,-3.72,69.6,0.908,2.96,-0.78,81.3,1.102,
18:27,4785.34,5,-6.46,69,1.009,4.99,-5.89,66.8,1.009,3.59,-3.64,71.1,0.901,3.98,-0.12,81.7,1.128,
18:27,4785.53,8.59,-4.23,69.2,1.016,6.58,-4.72,66.8,1.033,3.36,-3.72,70.2,0.899,2.36,-1.22,81.5,1.108,
18:27,4785.73,12.91,-1.72,70.2,1.025,6.64,-4.05,67.2,1.037,3.04,-4.38,70.1,0.908,0.7,-2.62,81.4,1.005,
18:27,4785.94,8.48,-4.59,69.1,0.988,5.63,-4.82,67.2,1,3.87,-4.45,72.1,0.892,2.42,-1.42,81.5,1.038,
18:27,4786.13,3.53,-7.33,68.1,1.005,3.6,-6.4,66.8,0.976,3.2,-3.63,70.3,0.915,3.33,-0.5,81.4,1.12,
18:27,4786.33,5.7,-5.93,68.8,1.004,5.73,-5.1,66.3,1.018,4.13,-3.22,70.9,0.911,3.86,-0.25,81.8,1.123,
18:27,4786.53,9.08,-3.91,69.3,1.009,6.53,-4.87,67.4,1.019,3.06,-4.22,71.3,0.887,1.51,-1.83,81.3,1.078,
18:27,4786.73,12.87,-1.64,70.1,1.02,6.37,-4.21,67.9,1.034,3.14,-4.68,70.9,0.904,0.9,-2.59,81.5,0.994,
18:27,4786.93,6.65,-5.61,69,0.996,5.16,-5.16,66.9,0.991,3.31,-4.28,70.9,0.881,2.29,-1.4,81.3,1.061,
18:27,4787.13,4.01,-6.82,68.2,1.006,3.65,-6.46,66.7,0.983,3.01,-3.87,70.8,0.913,3.66,-0.33,81.6,1.111,
18:27,4787.33,6.48,-5.36,68.8,1.001,6.24,-5.03,67.5,1.013,3.88,-3.39,70.7,0.91,3.3,-0.67,81.7,1.11,
18:27,4787.53,10.54,-2.79,68.9,1.013,6.41,-4.55,67.2,1.028,2.7,-4.43,70.5,0.881,0.61,-2.56,81.3,1.043,
18:27,4787.73,11.57,-2.25,69.4,1.001,5.85,-4.59,68.3,1.018,3.26,-4.76,71.6,0.908,1.52,-2.16,81.5,0.999,
18:27,4787.93,5.98,-5.64,68.3,1,4.23,-5.87,67,0.968,2.84,-4.14,70.3,0.905,2.41,-1.22,81.2,1.072,
18:27,4788.13,4.47,-6.48,68.1,1.003,4.07,-6.29,66.8,0.995,3.21,-3.81,71,0.907,3.9,-0.19,81.7,1.119,
18:27,4788.33,7.42,-4.64,68.9,1.017,6.14,-5,67.3,1.016,3.49,-3.84,71.6,0.908,2.53,-1.13,81.5,1.112,
18:27,4788.53,11.83,-1.86,69.3,1.021,6.38,-4.34,67.3,1.031,2.61,-4.77,70.9,0.874,0.3,-2.87,81.3,1.01,
18:27,4788.73,10.41,-3.17,69.3,0.999,5.71,-4.46,67.3,1.015,3.42,-4.49,71,0.91,2,-1.8,81.5,1.017,
18:27,4788.93,3.86,-6.88,68.1,1.005,3.74,-6.3,67.4,0.968,3.2,-4.12,71.9,0.887,2.9,-0.84,81.3,1.101,
18:27,4789.13,4.71,-6.26,68.2,1.001,5.31,-5.42,66.6,0.999,4.02,-3.77,72.2,0.895,3.68,-0.45,81.8,1.13,
18:27,4789.33,8.34,-4.14,69,1.017,6.53,-4.57,66.9,1.025,3.32,-3.64,69.5,0.899,2.18,-1.52,81.6,1.091,
18:27,4789.53,12.57,-1.33,69.2,1.022,6.23,-4.13,67.4,1.028,2.87,-4.69,70.6,0.891,0.32,-2.99,81.5,0.986,
18:27,4789.73,7.57,-4.85,68.7,0.977,4.96,-5.01,67.1,0.993,3.6,-3.84,69.7,0.928,2.09,-1.67,81.3,1.025,
18:27,4789.93,3.77,-6.77,67.5,1.013,3.49,-6.3,66.3,0.977,2.97,-3.58,69.5,0.917,3.32,-0.53,81.4,1.113,
18:27,4790.13,5.97,-5.49,68.5,1,6.2,-5.07,67.7,1.01,4.18,-3.2,70.9,0.918,3.53,-0.53,81.7,1.118,
18:27,4790.33,9.72,-3.29,69.4,1.017,6.3,-4.59,67,1.026,2.78,-3.95,69.9,0.895,1.02,-2.17,81.2,1.065,
18:27,4790.53,12.61,-1.31,69,1.015,6.19,-4.03,68,1.038,3.3,-4.56,70.9,0.912,1.17,-2.42,81.4,0.993,
18:27,4790.73,5.79,-5.91,68.3,1.001,5.21,-5.16,67.5,0.982,3.65,-3.27,68.8,0.941,2.43,-1.28,81.2,1.071,
18:27,4790.93,3.66,-7.02,68,1.005,3.76,-6.34,66.8,0.984,2.86,-3.55,69.4,0.909,3.66,-0.32,81.5,1.121,
18:27,4791.13,6.79,-5.08,68.8,1.011,6.48,-4.57,66.8,1.023,3.81,-3.09,69.2,0.913,3.19,-0.83,81.7,1.122,
18:27,4791.33,11.13,-2.41,69.1,1.02,6.43,-4.39,67.1,1.026,2.8,-3.99,69.1,0.908,0.49,-2.74,81.3,1.025,
18:27,4791.53,10.86,-2.75,69.3,1.006,5.82,-4.35,68,1.02,3.53,-4.25,70.5,0.919,1.83,-1.92,81.4,1.013,
18:27,4791.73,3.66,-7.15,68.1,1.005,3.9,-5.88,66.5,0.97,3.17,-3.42,69.6,0.921,2.78,-0.91,81.2,1.088,
18:27,4791.93,4.47,-6.65,68.5,1.007,4.69,-5.82,66.8,1.001,3.47,-3.23,69.8,0.916,4,-0.18,81.7,1.126,
18:27,4792.13,8.01,-4.37,69,1.012,6.41,-4.82,67.9,1.027,3.49,-3.49,70.8,0.939,2.21,-1.33,81.4,1.108,
18:27,4792.33,12.15,-1.62,69.3,1.016,6.11,-4.14,67.3,1.028,2.61,-4.49,70,0.906,0.36,-2.89,81.2,0.996,
18:27,4792.53,8.55,-4.2,68.9,0.993,5.07,-4.95,66.4,0.997,3.11,-4.2,70.3,0.931,1.95,-1.69,81.2,1.041,
18:27,4792.73,4.34,-6.45,68.1,1.013,3.56,-6.16,66.3,0.986,3.01,-3.37,69.8,0.938,3.43,-0.5,81.4,1.106,
18:27,4792.93,5.64,-5.59,68.4,1.011,5.7,-5.2,67,1.02,3.68,-3.23,70.9,0.926,3.4,-0.53,81.6,1.111,
18:27,4793.13,9.49,-3.25,68.9,1.025,6.28,-4.7,67.3,1.028,2.68,-4,70.5,0.905,0.89,-2.23,81.1,1.07,
18:27,4793.33,12.48,-1.36,69.1,1.018,6.08,-4.11,68,1.032,3.36,-4.44,71.7,0.949,0.92,-2.61,81.4,0.989,
18:27,4793.53,6.39,-5.34,68.5,1.008,4.7,-5.13,66,0.982,3.34,-3.66,70,0.926,2.27,-1.33,81.1,1.071,
18:27,4793.73,3.95,-6.78,68.2,1.023,3.63,-6.38,66.2,0.994,2.79,-3.47,69.5,0.924,3.44,-0.4,81.4,1.133,
18:27,4793.93,6.91,-4.9,68.8,1.028,6.11,-4.77,66.5,1.037,3.4,-3.37,70.5,0.935,2.6,-1.01,81.4,1.121,
18:27,4794.13,11.14,-2.46,69.7,1.024,6.68,-4.2,67.4,1.045,2.79,-3.76,69.3,0.912,0.57,-2.52,81.1,1.043,
18:27,4794.33,12.2,-1.67,69.4,1.013,6.03,-3.97,67.5,1.036,3.67,-4.33,72,0.942,1.35,-2.23,81.2,0.999,
18:27,4794.53,6.11,-5.57,68.4,1.007,4.66,-5.33,66.3,0.99,3.48,-3.67,70.8,0.936,2.52,-1.16,81.2,1.079,
18:27,4794.73,4.62,-6.43,68.5,1.014,4.33,-6.05,66.9,1.002,3.75,-3.15,71,0.969,3.91,-0.16,81.6,1.127,
18:27,4794.93,7.51,-4.58,69.1,1.017,6.66,-4.4,66.6,1.031,3.98,-3.42,71.4,0.926,2.75,-1.08,81.7,1.119,
18:27,4795.13,12.19,-1.66,69.2,1.031,6.67,-3.92,66.8,1.048,3.22,-4.35,71.6,0.909,0.28,-2.92,81.3,1.009,
18:27,4795.33,10.92,-2.87,69.3,1.008,5.87,-4.37,67.7,1.027,4.01,-4.15,72.2,0.966,1.64,-2.02,81.5,1.011,
18:27,4795.53,5.36,-5.71,67.6,1.022,3.74,-6.04,66.4,0.979,3.01,-3.74,70.5,0.93,2.62,-1.02,81.2,1.089,
18:27,4795.73,5.29,-6,68.7,1.012,5.29,-5.5,66.9,1.026,3.76,-3.33,70.9,0.939,3.6,-0.41,81.6,1.133,
18:27,4795.93,9.04,-3.73,69.2,1.028,6.93,-4.58,68.1,1.035,3.74,-3.54,71,0.926,2.14,-1.48,81.5,1.101,
18:27,4796.13,13.26,-1.04,69.6,1.034,6.62,-3.93,67.9,1.041,3.29,-3.98,69.3,0.942,0.29,-2.92,81.2,0.99,
18:27,4796.33,9.01,-3.98,69.2,1.001,5.18,-4.61,66.1,1.005,3.8,-3.69,69.8,0.952,2,-1.62,81.2,1.035,
18:27,4796.53,4.86,-6.1,67.9,1.025,3.92,-6.18,66.8,0.992,3.45,-3.56,70.7,0.943,3.37,-0.52,81.4,1.111,
18:27,4796.73,6.39,-5.22,68.7,1.018,6.44,-4.78,67.1,1.03,4.69,-3.02,71.6,0.949,3.7,-0.41,81.8,1.127,
18:27,4796.93,10.37,-2.79,69.2,1.035,6.74,-4.3,66.8,1.044,3.37,-3.57,69.5,0.928,1.14,-2.09,81.2,1.068,
18:27,4797.13,13.32,-1.06,69.5,1.032,6.56,-4,68.5,1.041,3.62,-4,69.5,0.95,0.99,-2.48,81.3,0.993,
18:27,4797.33,6.97,-5.13,68.6,1.009,5.2,-5.18,67.4,0.994,3.74,-3.02,67.8,0.974,2.21,-1.39,81.1,1.061,
18:27,4797.53,4.65,-6.28,68,1.018,4.21,-6.01,66.2,1.005,3.76,-3.47,71.1,0.953,3.87,-0.15,81.5,1.126,
18:27,4797.73,7.51,-4.54,68.7,1.024,6.93,-4.59,67.8,1.034,4.48,-3.05,70.7,0.946,3.17,-0.8,81.7,1.127,
18:27,4797.93,11.91,-1.95,69.3,1.037,6.95,-4.16,67.7,1.038,3.34,-3.77,69.2,0.928,0.57,-2.58,81.2,1.033,
18:27,4798.13,11.91,-2.08,69.2,1.022,6.12,-4.19,68,1.024,3.51,-3.67,67.6,0.95,1.73,-1.88,81.3,1.008,
18:27,4798.33,5.24,-5.98,68,1.019,4.61,-5.56,66.7,0.979,3.83,-3.22,69.4,0.957,2.75,-0.9,81.1,1.099,
18:27,4798.53,5.15,-6.3,68.8,1.018,5,-5.77,66.9,1.014,3.92,-3.25,70,0.937,3.96,-0.16,81.7,1.133,
18:28,4798.73,8.42,-4.03,68.7,1.026,6.77,-4.51,67.5,1.035,3.85,-3.02,69,0.957,2.41,-1.22,81.5,1.116,
18:28,4798.93,12.61,-1.56,69.5,1.028,6.64,-4.09,67.6,1.034,3.08,-4.08,68.9,0.928,0.24,-2.89,81.2,1.003,
18:28,4799.13,9.59,-3.82,69.1,0.999,5.67,-4.71,67.5,1.009,3.79,-3.71,69,0.972,1.77,-1.83,81.3,1.029,
18:28,4799.33,5.38,-5.99,68.5,1.025,3.93,-6.17,66.8,0.985,3.37,-3.22,68.9,0.974,3.24,-0.6,81.4,1.106,
18:28,4799.53,5.7,-5.84,68.8,1.015,5.76,-5.32,67.2,1.024,4.12,-2.88,69.3,0.938,3.84,-0.24,81.7,1.127,
18:28,4799.73,9.56,-3.53,69.4,1.026,6.89,-4.63,67.9,1.033,3.85,-3.24,69.7,0.958,1.89,-1.57,81.3,1.096,
18:28,4799.93,13.29,-0.98,69.4,1.04,6.75,-3.9,68.3,1.038,3.83,-4.05,70.2,0.957,0.58,-2.71,81.3,0.992,
18:28,4800.13,8.11,-4.62,69.5,1.003,5.4,-4.85,67.2,0.996,4.2,-3.64,70.7,0.96,2.09,-1.49,81.1,1.051,
18:28,4800.32,4.66,-6.36,68,1.024,3.89,-6.2,66.7,0.99,3.52,-3.35,70.3,0.965,3.57,-0.38,81.5,1.122,
18:28,4800.53,6.82,-5.1,68.8,1.024,6.49,-4.76,67.3,1.037,4.6,-3.17,71.7,0.939,3.58,-0.49,81.7,1.126,
18:28,4800.73,10.78,-2.72,69.5,1.027,7,-4.41,68.1,1.04,3.75,-3.54,70.3,0.945,1.17,-2.13,81.2,1.058,
18:28,4800.93,12.84,-1.47,69.6,1.03,6.39,-3.84,67.9,1.052,4.05,-3.87,70.3,0.986,1.25,-2.23,81.3,0.997,
18:28,4801.13,6.61,-5.46,68.8,1.02,5.1,-5.21,67.1,0.989,3.99,-3.45,70.1,0.954,2.52,-1.14,81.1,1.081,
18:28,4801.32,4.8,-6.45,68.3,1.006,4.45,-5.95,66.8,1.002,3.89,-2.77,68.9,0.977,3.98,-0.11,81.7,1.133,
18:28,4801.53,8.03,-4.48,69.3,1.022,6.81,-4.2,66.4,1.032,4.96,-2.97,71.7,0.937,3.39,-0.75,81.8,1.124,
18:28,4801.72,12.25,-1.81,69.3,1.032,6.94,-4.06,67.9,1.042,3.6,-3.56,69,0.949,0.52,-2.73,81.2,1.019,
18:28,4801.92,11.39,-2.5,69.1,1.015,5.86,-4.23,67.3,1.022,4.09,-3.82,70,0.959,1.82,-1.8,81.2,1.016,
18:28,4802.12,5.38,-6.06,68,1.021,3.94,-5.88,66.4,0.973,3.61,-3.33,70,0.962,2.84,-0.92,81.3,1.084,
18:28,4802.32,5.69,-6.05,68.7,1.02,5.42,-5.47,67,1.023,4.64,-2.71,70.6,0.981,4.25,-0.05,81.8,1.119,
18:28,4802.52,9.07,-3.83,69,1.032,6.64,-4.66,67.4,1.032,3.61,-3.19,69.2,0.949,2.12,-1.36,81.2,1.097,
18:28,4802.72,13.06,-1.17,69.5,1.026,6.56,-3.85,67.8,1.046,3.43,-3.9,69,0.958,0.5,-2.71,81.1,0.996,
18:28,4802.92,8.83,-4.29,69.2,1.008,5.78,-4.52,67.4,1.004,4.08,-3.35,68.8,0.973,2.19,-1.48,81.2,1.046,
18:28,4803.12,4.44,-6.69,68.1,1.018,4.04,-6.16,66.8,0.98,3.42,-3.13,68.9,0.957,3.64,-0.4,81.5,1.117,
18:28,4803.32,6.51,-5.32,68.7,1.02,7.01,-4.42,67.1,1.028,4.44,-2.59,68.9,0.942,3.93,-0.32,81.7,1.127,
18:28,4803.52,10.53,-2.93,69.2,1.02,6.9,-4.21,67.4,1.036,3.84,-3.38,70,0.951,1.6,-1.77,81.1,1.075,
18:28,4803.72,12.57,-1.45,69.2,1.02,5.94,-3.77,66.8,1.033,4.02,-3.72,69.7,0.972,1.54,-1.99,81.1,1.002,
18:28,4803.92,6.27,-5.51,68.3,1.008,4.45,-5.33,66.3,0.981,3.74,-3.18,69.1,0.982,2.47,-1.14,81,1.077,
18:28,4804.12,4.49,-6.47,67.9,1.007,4.17,-5.96,66,1.004,3.62,-3.08,69.5,0.953,4.05,-0.12,81.7,1.126,
18:28,4804.32,7.35,-4.66,68.7,1.018,6.61,-4.57,67.3,1.024,4.26,-2.68,69.2,0.975,3.03,-0.91,81.6,1.123,
18:28,4804.52,11.62,-1.77,69.2,1.026,6.4,-3.99,66.7,1.032,3.18,-3.75,69.1,0.94,0.45,-2.62,81,1.031,
18:28,4804.72,10.73,-2.57,69,1.004,5.57,-4.02,67.3,1.02,4.18,-3.63,69.9,0.981,2.07,-1.54,81.1,1.016,
18:28,4804.92,4.95,-6.2,68.2,1.014,3.98,-5.81,66.5,0.972,3.42,-3.23,69.2,0.964,2.92,-0.88,81.2,1.088,
18:28,4805.12,4.98,-6.04,67.9,1.017,4.92,-5.41,66.4,1.022,3.95,-3.19,70.7,0.939,4.14,-0.1,81.7,1.129,
18:28,4805.32,8.28,-3.99,68.9,1.023,6.63,-4.42,67.4,1.03,3.87,-3.12,69.8,0.965,2.44,-1.29,81.5,1.117,
18:28,4805.52,12.7,-1.06,69.2,1.021,6.32,-3.6,67.1,1.041,3.4,-3.96,69.4,0.938,0.54,-2.64,81,1.005,
18:28,4805.72,8.79,-3.76,68.3,1.003,5.57,-4.27,67.1,1.005,4.35,-3.49,70.6,0.98,2.25,-1.3,80.9,1.053,
18:28,4805.92,4.16,-6.37,67.5,1.027,3.6,-6.06,65.9,0.986,3.34,-3.24,69.4,0.955,3.33,-0.51,81.3,1.128,
18:28,4806.12,5.89,-5.49,68.7,1.013,6.28,-4.77,67.2,1.019,4.61,-3.13,71.2,0.945,3.59,-0.57,81.7,1.137,
18:28,4806.32,9.94,-2.96,69.1,1.029,6.72,-4.25,67.3,1.039,3.56,-3.28,69.2,0.957,1.32,-2.05,81.2,1.066,
18:28,4806.52,12.65,-0.99,69,1.025,5.89,-3.62,67,1.034,3.83,-4.06,70.6,0.96,1.1,-2.18,81,0.998,
18:28,4806.72,7.69,-4.43,68.7,1.01,4.83,-4.85,66.1,0.985,3.83,-3.59,70.4,0.976,2.2,-1.29,80.9,1.067,
18:28,4806.92,5.14,-5.87,67.8,1.024,4.32,-5.88,66.6,1.004,3.78,-3.24,70.6,0.976,3.88,-0.21,81.4,1.126,
18:28,4807.12,7.59,-4.44,69.1,1.036,6.94,-4.32,66.8,1.038,4.18,-3.41,71.5,0.948,3.04,-0.84,81.5,1.132,
18:28,4807.32,11.49,-1.84,69,1.028,6.56,-3.79,66.6,1.04,3.52,-3.57,69.7,0.962,0.5,-2.5,80.8,1.039,
18:28,4807.52,11.7,-2.02,69.1,1.015,6.07,-3.82,68,1.04,4.43,-4.03,72.2,0.994,1.76,-1.68,80.9,1.017,
18:28,4807.72,6.7,-4.87,68,1.019,4.62,-5.62,67.3,0.978,3.56,-3.23,69.4,0.98,2.62,-0.99,80.9,1.082,
18:28,4807.92,5.34,-5.87,68.3,1.029,5.05,-5.66,67.2,1.023,4,-2.77,69.4,0.975,4.07,-0.07,81.4,1.131,
18:28,4808.12,8.61,-3.91,68.9,1.038,7.04,-4.2,67,1.058,4.04,-3.24,70.3,0.958,2.61,-1.1,81.3,1.131,
18:28,4808.32,12.97,-1.05,69.3,1.043,6.91,-3.73,67.7,1.046,3.81,-3.55,69.4,0.984,0.43,-2.63,80.8,1.015,
18:28,4808.52,10.31,-3.04,69,1.013,5.85,-4.29,67.8,1.024,4.17,-3.68,70.2,0.983,1.86,-1.58,80.9,1.029,
18:28,4808.72,5.38,-5.78,68,1.035,4.23,-5.9,66.7,0.986,3.55,-2.94,68.6,0.973,3.31,-0.52,81.3,1.116,
18:28,4808.92,5.95,-5.84,68.9,1.02,6.19,-5.14,67.4,1.036,4.32,-2.36,68.2,0.956,4.02,-0.15,81.6,1.134,
18:28,4809.12,9.4,-3.69,69.2,1.03,7.03,-4.48,67.6,1.043,3.61,-3.6,70.5,0.937,1.63,-1.71,81.2,1.098,
18:28,4809.32,13.27,-1.02,69.9,1.036,6.72,-3.64,68.2,1.06,3.24,-3.67,67.5,0.964,0.39,-2.64,80.8,0.995,
18:28,4809.52,8.76,-4.34,69.2,1.014,5.78,-4.74,67.3,1.005,4.05,-3.35,68.8,0.972,2.11,-1.38,80.8,1.053,
18:28,4809.72,4.99,-6.31,67.8,1.03,4.09,-5.9,65.5,1.006,3.06,-3.2,67.9,0.951,3.49,-0.41,81.3,1.127,
18:28,4809.92,6.8,-5.44,69,1.022,6.31,-4.11,64.6,1.052,4.17,-2.57,67.9,0.944,3.66,-0.42,81.6,1.136,
18:28,4810.12,10.97,-3.04,69.8,1.024,6.65,-3.7,64.9,1.047,3.67,-3.45,69.3,0.939,1.29,-1.99,81,1.068,
18:28,4810.32,13.08,-1.39,69.4,1.037,5.88,-3.19,64.7,1.04,3.95,-3.46,68.2,0.994,1.23,-2.05,80.9,1.002,
18:28,4810.52,6.36,-5.84,68.8,1.021,5.06,-4.61,64.6,0.996,3.89,-3.01,68.2,0.961,2.44,-1.08,80.9,1.079,
18:28,4810.72,4.94,-6.73,68.7,1.022,4.28,-5.93,65.5,1.006,3.34,-2.82,67.1,0.947,3.91,-0.15,81.6,1.132,
18:28,4810.92,8.36,-4.62,69.4,1.029,6.7,-4.06,65.1,1.044,3.98,-2.73,67.9,0.936,3.11,-0.77,81.4,1.127,
18:28,4811.12,12.82,-1.69,69.5,1.041,6.69,-3.26,64.4,1.05,3.27,-3.66,68.1,0.92,0.75,-2.27,80.8,1.034,
18:28,4811.32,11.11,-3.03,69.6,1.002,6.34,-3.45,65.1,1.038,3.87,-3.41,67.9,0.965,2.52,-0.92,80.8,1.037,
18:28,4811.52,4.93,-6.83,68.4,1.009,4.76,-5.19,65.3,1.005,4.01,-3,68.3,0.923,3.6,-0.25,81,1.13,
18:28,4811.72,5.62,-6.46,68.7,1.01,5.62,-5.05,65.8,1.036,4.19,-2.4,67.4,0.929,4.32,0.1,81.6,1.132,
